Index,Symbol,ID
101928340,LINC01489,101928340
101928345,PABPC1L2B-AS1,101928345
101928363,EHD4-AS1,101928363
101928376,IL12A-AS1,101928376
101928378,PTOV1-AS2,101928378
101928388,PLA2G4E-AS1,101928388
101928399,LINC01679,101928399
101928405,LINC02023,101928405
101928406,LINC02543,101928406
101928420,LINC01490,101928420
101928435,LINC01700,101928435
101928440,FBXO3-DT,101928440
101928442,LINC01491,101928442
101928448,C5orf67,101928448
101928449,LINC02426,101928449
101928455,LINC01412,101928455
101928460,LINC01756,101928460
101928464,ZNF433-AS1,101928464
101928469,MIR325HG,101928469
101928470,TMEM246-AS1,101928470
101928471,SOX5-AS1,101928471
101928476,LINC01676,101928476
101928478,LINC02269,101928478
101928483,NALT1,101928483
101928484,LINC01363,101928484
101928492,OR2A1-AS1,101928492
101928496,LINC01492,101928496
101928509,LINC02268,101928509
101928513,CATIP-AS1,101928513
101928514,LINC02080,101928514
101928527,PIGBOS1,101928527
101928536,LINC01493,101928536
101928537,LINC01494,101928537
101928539,LINC02225,101928539
101928545,SEPT7-AS1,101928545
101928550,SMC2-AS1,101928550
101928555,LINC01537,101928555
101928559,LINC01467,101928559
101928566,TBC1D3P6,101928566
101928567,LINC02087,101928567
101928569,LINC02101,101928569
101928571,ZNF649-AS1,101928571
101928578,RAP2C-AS1,101928578
101928580,P4HA3-AS1,101928580
101928599,LINC02301,101928599
101928600,LINC02108,101928600
101928601,MEI4,101928601
101928602,LINC01775,101928602
101928603,ARMH2,101928603
101928604,ZBTB46-AS1,101928604
101928607,TRPM2-AS,101928607
101928610,PPIAP62,101928610
101928611,LINC01413,101928611
101928614,LINC02189,101928614
101928616,LINC00354,101928616
101928630,SMIM15-AS1,101928630
101928638,PRR31,101928638
101928646,ARNTL2-AS1,101928646
101928656,LINC01099,101928656
101928677,ETDA,101928677
101928679,LINC02500,101928679
101928684,LINC01209,101928684
101928685,NACAP8,101928685
101928687,LINC01468,101928687
101928689,LINC01424,101928689
101928694,LIPC-AS1,101928694
101928698,LINC01070,101928698
101928710,LINC02081,101928710
101928715,TPT1P10,101928715
101928720,LINC01509,101928720
101928736,MIR762HG,101928736
101928738,LINC01978,101928738
101928741,LINC02065,101928741
101928744,LINC01450,101928744
101928751,LINC01657,101928751
101928765,LINC01807,101928765
101928766,LINC01979,101928766
101928767,LINC02328,101928767
101928769,LINC02229,101928769
101928770,LINC01526,101928770
101928773,LINC01449,101928773
101928776,LINC01258,101928776
101928778,LINC01741,101928778
101928781,TMEM26-AS1,101928781
101928784,RORA-AS1,101928784
101928788,ARL4AP5,101928788
101928790,PEX5L-AS2,101928790
101928794,MAST4-AS1,101928794
101928795,LINC01448,101928795
101928820,LINC02535,101928820
101928827,ELOCP33,101928827
101928840,PWRN3,101928840
101928845,LINC01842,101928845
101928846,HIPK1-AS1,101928846
101928851,LINC02380,101928851
101928869,GABRG3-AS1,101928869
101928877,LINC02436,101928877
101928880,LINC02182,101928880
101928885,LINC02198,101928885
101928886,LINC01864,101928886
101928891,LINC01637,101928891
101928895,LINC01786,101928895
101928913,LINC01515,101928913
101928917,HSFX3,101928917
101928919,LINC02489,101928919
101928922,LINC00463,101928922
101928931,SEMA3B-AS1,101928931
101928941,RHOXF1P1,101928941
101928969,RHOXF1-AS1,101928969
101928971,LINC01262,101928971
101928973,LINC01732,101928973
101928979,LINC01719,101928979
101928989,MIR4300HG,101928989
101928991,CCDC92B,101928991
101928992,LINC02069,101928992
101928995,LINC01649,101928995
101928999,IQCF5-AS1,101928999
101929002,LINC02287,101929002
101929010,SIRPG-AS1,101929010
101929019,LINC02270,101929019
101929023,LINC01762,101929023
101929025,LINC01516,101929025
101929026,ZACNP1,101929026
101929027,LINC02387,101929027
101929034,LINC02116,101929034
101929052,LINC00836,101929052
101929059,ZIM2-AS1,101929059
101929069,LINC01633,101929069
101929071,LINC01182,101929071
101929072,MICA-AS1,101929072
101929074,PIK3CD-AS2,101929074
101929077,LINC02334,101929077
101929080,LINC02292,101929080
101929082,LINC01333,101929082
101929083,CASC6,101929083
101929084,LINC02401,101929084
101929086,LINC01447,101929086
101929093,LINC01350,101929093
101929110,CASC18,101929110
101929111,LINC01149,101929111
101929120,LINC01351,101929120
101929123,LINC02493,101929123
101929125,LINC01730,101929125
101929127,PGM5P3-AS1,101929127
101929144,LINC01858,101929144
101929145,PPP3CB-AS1,101929145
101929151,LINC02204,101929151
101929153,LINC02114,101929153
101929157,PGM5P3,101929157
101929159,DENND6A-DT,101929159
101929164,LINC01859,101929164
101929173,THSD4-AS2,101929173
101929181,LINC01647,101929181
101929194,LNCPRESS2,101929194
101929196,THSD4-AS1,101929196
101929198,ATP13A4-AS1,101929198
101929199,LINC02261,101929199
101929202,MKX-AS1,101929202
101929207,LINC01729,101929207
101929212,SMIM2-AS1,101929212
101929218,LINC01517,101929218
101929221,INSYN1-AS1,101929221
101929222,DISC1FP1,101929222
101929225,MCM8-AS1,101929225
101929238,C3orf67-AS1,101929238
101929239,PACRG-AS2,101929239
101929241,LINC02325,101929241
101929244,CASC20,101929244
101929247,LINC01231,101929247
101929260,LINC01920,101929260
101929261,LINC02123,101929261
101929265,LINC01428,101929265
101929284,LINC02199,101929284
101929286,KCNMA1-AS3,101929286
101929288,LINC01751,101929288
101929302,RFX3-AS1,101929302
101929310,KCNMA1-AS2,101929310
101929312,LINC01706,101929312
101929328,KCNMA1-AS1,101929328
101929329,LAMP5-AS1,101929329
101929335,ADAMTS9-AS1,101929335
101929337,LINC02037,101929337
101929338,SEMA5A-AS1,101929338
101929344,LINC01198,101929344
101929350,LINC01665,101929350
101929351,CDC37L1-DT,101929351
101929355,CFAP97D2,101929355
101929371,PARAL1,101929371
101929374,LINC01659,101929374
101929378,LINC01876,101929378
101929387,LMF1-AS1,101929387
101929390,LINC01247,101929390
101929395,LINC01752,101929395
101929397,LINC01518,101929397
101929402,EXTL3-AS1,101929402
101929406,LINC01648,101929406
101929407,PTPRD-AS1,101929407
101929412,LINC02212,101929412
101929422,LINC02285,101929422
101929423,MEF2C-AS1,101929423
101929425,BTBD9-AS1,101929425
101929428,PTPRD-AS2,101929428
101929437,PRRX2-AS1,101929437
101929441,ERLNC1,101929441
101929448,LINC02428,101929448
101929450,LINC02099,101929450
101929454,LINC02149,101929454
101929468,CXXC4-AS1,101929468
101929469,TEX52,101929469
101929471,HINT2P1,101929471
101929475,ITGB1-DT,101929475
101929476,LINC01698,101929476
101929478,LINGO1-AS2,101929478
101929484,LINC01615,101929484
101929486,LINC01722,101929486
101929495,LINC01339,101929495
101929504,LINC02544,101929504
101929505,LINC02150,101929505
101929511,LINC01970,101929511
101929520,LINC00993,101929520
101929530,FANCD2P2,101929530
101929531,LINC01871,101929531
101929539,LINC01422,101929539
101929544,LINC02217,101929544
101929548,FOCAD-AS1,101929548
101929549,GAU1,101929549
101929557,LINC01395,101929557
101929559,LINC00211,101929559
101929565,LINC01740,101929565
101929567,LINC01814,101929567
101929581,MZT1P2,101929581
101929582,LINC01241,101929582
101929584,LINC02443,101929584
101929589,RPL7P61,101929589
101929590,NRG3-AS1,101929590
101929591,KIZ-AS1,101929591
101929602,IFT74-AS1,101929602
101929607,LINC01990,101929607
101929608,LINC01726,101929608
101929620,LINC01243,101929620
101929623,LINC01215,101929623
101929624,LINC01519,101929624
101929625,LINC01727,101929625
101929631,LINC01653,101929631
101929634,LINC02280,101929634
101929637,NTM-AS1,101929637
101929639,B4GALT1-AS1,101929639
101929651,LINC01398,101929651
101929655,TMC3-AS1,101929655
101929660,LINC02109,101929660
101929663,LINC01427,101929663
101929664,HORMAD2-AS1,101929664
101929665,UBE2R2-AS1,101929665
101929669,GEMIN2P1,101929669
101929681,LINC02064,101929681
101929684,LINC01520,101929684
101929685,LINC01384,101929685
101929688,LINC01251,101929688
101929690,LINC01583,101929690
101929693,RARA-AS1,101929693
101929694,LINC02042,101929694
101929696,PSD2-AS1,101929696
101929697,LINC01983,101929697
101929700,LINC01794,101929700
101929701,LINC01584,101929701
101929717,LINC02044,101929717
101929723,LINC01914,101929723
101929726,MYMX,101929726
101929730,LINC01352,101929730
101929733,LINC01954,101929733
101929736,LINC01372,101929736
101929743,LINC01586,101929743
101929745,LINC02119,101929745
101929746,ZNF341-AS1,101929746
101929754,ZBTB20-AS5,101929754
101929760,PIK3IP1-AS1,101929760
101929765,LINC01585,101929765
101929768,OSMR-AS1,101929768
101929769,LINC01063,101929769
101929771,LINC01655,101929771
101929780,NBPF25P,101929780
101929801,FAM91A2P,101929801
101929826,LINC01632,101929826
101929926,TEX51,101929926
101929983,PRAMEF27,101929983
101930023,LINC02391,101930023
101930150,NF1P9,101930150
101930162,LINC02417,101930162
101930294,LINC02317,101930294
101930452,LINC02367,101930452
101930531,FRG1GP,101930531
101930744,SERPINA15P,101930744
101930745,SERPINE4P,101930745
101930748,LINC00367,101930748
101954204,LINC00644,101954204
101954264,RNVU1-4,101954264
101954266,RNVU1-14,101954266
101954267,RNVU1-15,101954267
101954268,RNVU1-20,101954268
101954269,RNVU1-17,101954269
101954271,RNU6-9,101954271
101954272,RNVU1-3,101954272
101954273,RNVU1-1,101954273
101954275,RNU6-7,101954275
101954276,RNVU1-6,101954276
101954277,RNVU1-19,101954277
101954278,RNU6-8,101954278
101978719,LINC00970,101978719
101978785,PCAT14,101978785
102060282,RASSF1-AS1,102060282
102060414,C2-AS1,102060414
102157401,PCBP2-OT1,102157401
102157402,AK6,102157402
102191832,FBXW7-AS1,102191832
102216268,CISTR,102216268
102216342,LINC01108,102216342
102288414,C11orf98,102288414
102388891,MCRIP2P1,102388891
102464817,MIR5787,102464817
102464823,MIR6068,102464823
102464824,MIR6069,102464824
102464825,MIR6070,102464825
102464826,MIR6073,102464826
102464827,MIR6074,102464827
102464828,MIR6076,102464828
102464829,MIR6078,102464829
102464830,MIR6079,102464830
102464831,MIR6080,102464831
102464832,MIR6083,102464832
102464833,MIR6084,102464833
102464834,MIR6085,102464834
102464835,MIR6087,102464835
102464836,MIR6088,102464836
102464837,MIR6089,102464837
102465133,MIR6125,102465133
102465134,MIR6126,102465134
102465135,MIR6128,102465135
102465136,MIR378J,102465136
102465137,MIR6129,102465137
102465138,MIR6131,102465138
102465139,MIR6133,102465139
102465140,MIR6134,102465140
102465141,MIR6165,102465141
102465246,MIR6499,102465246
102465247,MIR548AY,102465247
102465248,MIR6501,102465248
102465249,MIR6502,102465249
102465250,MIR6503,102465250
102465251,MIR6504,102465251
102465252,MIR6506,102465252
102465253,MIR6507,102465253
102465254,MIR6509,102465254
102465255,MIR6512,102465255
102465256,MIR6513,102465256
102465257,MIR6514,102465257
102465427,MIR6715B,102465427
102465428,MIR6717,102465428
102465429,MIR6511B1,102465429
102465430,MIR6718,102465430
102465431,MIR6722,102465431
102465432,MIR6723,102465432
102465433,MIR6724-1,102465433
102465434,MIR6726,102465434
102465435,MIR6727,102465435
102465436,MIR6728,102465436
102465437,MIR6731,102465437
102465438,MIR6732,102465438
102465439,MIR6733,102465439
102465440,MIR6735,102465440
102465441,MIR6737,102465441
102465442,MIR6738,102465442
102465443,MIR6740,102465443
102465444,MIR6742,102465444
102465445,MIR6743,102465445
102465446,MIR6746,102465446
102465447,MIR6747,102465447
102465448,MIR6748,102465448
102465449,MIR6751,102465449
102465450,MIR6752,102465450
102465451,MIR6753,102465451
102465452,MIR6755,102465452
102465453,MIR6756,102465453
102465454,MIR6758,102465454
102465455,MIR6760,102465455
102465456,MIR6761,102465456
102465457,MIR6762,102465457
102465458,MIR6765,102465458
102465459,MIR6767,102465459
102465460,MIR6768,102465460
102465461,MIR6770-1,102465461
102465462,MIR6771,102465462
102465463,MIR6772,102465463
102465464,MIR6775,102465464
102465465,MIR6776,102465465
102465466,MIR6777,102465466
102465467,MIR6779,102465467
102465468,MIR6781,102465468
102465469,MIR6782,102465469
102465470,MIR6784,102465470
102465471,MIR6786,102465471
102465472,MIR6787,102465472
102465473,MIR6790,102465473
102465474,MIR6791,102465474
102465475,MIR6792,102465475
102465476,MIR6795,102465476
102465477,MIR6796,102465477
102465478,MIR6797,102465478
102465479,MIR6799,102465479
102465480,MIR6800,102465480
102465481,MIR6802,102465481
102465482,MIR6804,102465482
102465483,MIR6805,102465483
102465484,MIR6806,102465484
102465485,MIR6809,102465485
102465486,MIR6811,102465486
102465487,MIR6812,102465487
102465488,MIR6814,102465488
102465489,MIR6815,102465489
102465490,MIR6816,102465490
102465491,MIR6819,102465491
102465492,MIR6820,102465492
102465493,MIR6821,102465493
102465494,MIR6823,102465494
102465495,MIR6824,102465495
102465496,MIR6826,102465496
102465497,MIR6828,102465497
102465498,MIR6830,102465498
102465499,MIR6831,102465499
102465500,MIR6833,102465500
102465501,MIR6834,102465501
102465502,MIR6835,102465502
102465503,MIR6836,102465503
102465504,MIR6838,102465504
102465505,MIR6839,102465505
102465506,MIR6841,102465506
102465507,MIR6842,102465507
102465508,MIR6843,102465508
102465509,MIR6846,102465509
102465510,MIR6847,102465510
102465511,MIR6848,102465511
102465512,MIR6851,102465512
102465513,MIR6852,102465513
102465514,MIR6854,102465514
102465515,MIR6856,102465515
102465516,MIR6857,102465516
102465517,MIR6858,102465517
102465518,MIR6860,102465518
102465519,MIR6861,102465519
102465520,MIR6862-1,102465520
102465521,MIR6864,102465521
102465522,MIR6865,102465522
102465523,MIR6867,102465523
102465524,MIR6869,102465524
102465525,MIR6870,102465525
102465526,MIR6872,102465526
102465527,MIR6876,102465527
102465528,MIR6877,102465528
102465529,MIR6878,102465529
102465530,MIR6881,102465530
102465531,MIR6882,102465531
102465532,MIR6883,102465532
102465533,MIR6885,102465533
102465534,MIR6886,102465534
102465535,MIR6888,102465535
102465536,MIR6890,102465536
102465537,MIR6891,102465537
102465538,MIR6892,102465538
102465539,MIR6895,102465539
102465665,MIR7107,102465665
102465666,MIR7109,102465666
102465667,MIR7110,102465667
102465668,MIR7111,102465668
102465669,MIR7113,102465669
102465683,MIR6511A3,102465683
102465684,MIR6511A4,102465684
102465688,MIR7150,102465688
102465689,MIR7152,102465689
102465690,MIR7153,102465690
102465691,MIR7154,102465691
102465692,MIR7157,102465692
102465693,MIR7158,102465693
102465694,MIR7161,102465694
102465695,MIR7160,102465695
102465696,MIR486-2,102465696
102465752,MIR7641-1,102465752
102465753,MIR7641-2,102465753
102465800,MIR7702,102465800
102465801,MIR7703,102465801
102465802,MIR7704,102465802
102465803,MIR7706,102465803
102465832,MIR7843,102465832
102465833,MIR4433B,102465833
102465834,MIR7844,102465834
102465835,MIR7845,102465835
102465836,MIR7846,102465836
102465837,MIR7849,102465837
102465838,MIR7850,102465838
102465839,MIR7852,102465839
102465840,MIR7854,102465840
102465841,MIR7855,102465841
102465842,MIR7856,102465842
102465854,MIR548BA,102465854
102465855,MIR7973-2,102465855
102465856,MIR7974,102465856
102465857,MIR7976,102465857
102465858,MIR7977,102465858
102465859,MIR7978,102465859
102465860,MIR8054,102465860
102465861,MIR8055,102465861
102465862,MIR8056,102465862
102465863,MIR8058,102465863
102465864,MIR8060,102465864
102465865,MIR8062,102465865
102465866,MIR8064,102465866
102465867,MIR8065,102465867
102465868,MIR8066,102465868
102465869,MIR8067,102465869
102465870,MIR8070,102465870
102465871,MIR8071-1,102465871
102465872,MIR8073,102465872
102465873,MIR8074,102465873
102465874,MIR8075,102465874
102465875,MIR8077,102465875
102465876,MIR8079,102465876
102465877,MIR8080,102465877
102465878,MIR8082,102465878
102465879,MIR8085,102465879
102465880,MIR8086,102465880
102465881,MIR8087,102465881
102465882,MIR8089,102465882
102465906,MIR7112,102465906
102465907,MIR6862-2,102465907
102465908,MIR6770-2,102465908
102465909,MIR6859-2,102465909
102465910,MIR6859-3,102465910
102465944,MIR6072,102465944
102465974,MIR6719,102465974
102465975,MIR6763,102465975
102465976,MIR6807,102465976
102465977,MIR6829,102465977
102465978,MIR6850,102465978
102465985,MIR6511B2,102465985
102465993,MIR7847,102465993
102465995,MIR8081,102465995
102466081,MIR5739,102466081
102466103,MIR6075,102466103
102466104,MIR6090,102466104
102466162,MIR548AZ,102466162
102466189,MIR6715A,102466189
102466190,MIR6721,102466190
102466191,MIR6736,102466191
102466192,MIR6750,102466192
102466193,MIR6757,102466193
102466194,MIR6773,102466194
102466195,MIR6780A,102466195
102466196,MIR6794,102466196
102466197,MIR6810,102466197
102466198,MIR6817,102466198
102466199,MIR6825,102466199
102466200,MIR6844,102466200
102466201,MIR6853,102466201
102466202,MIR6769B,102466202
102466203,MIR6874,102466203
102466204,MIR6880,102466204
102466205,MIR6887,102466205
102466222,MIR7106,102466222
102466223,MIR7114,102466223
102466225,MIR6077,102466225
102466227,MIR7162,102466227
102466235,MIR7515,102466235
102466247,MIR1273H,102466247
102466250,MIR7973-1,102466250
102466251,MIR8061,102466251
102466252,MIR8069-1,102466252
102466253,MIR8076,102466253
102466259,MIR6770-3,102466259
102466268,MIR6511A1,102466268
102466270,MIR6741,102466270
102466271,MIR6893,102466271
102466515,MIR1199,102466515
102466516,MIR6071,102466516
102466518,MIR6081,102466518
102466519,MIR6086,102466519
102466615,MIR6127,102466615
102466616,MIR6132,102466616
102466656,MIR6500,102466656
102466657,MIR6505,102466657
102466658,MIR6510,102466658
102466659,MIR6515,102466659
102466719,MIR6716,102466719
102466720,MIR6720,102466720
102466721,MIR892C,102466721
102466722,MIR6730,102466722
102466723,MIR6734,102466723
102466724,MIR6739,102466724
102466725,MIR6744,102466725
102466726,MIR6745,102466726
102466727,MIR6749,102466727
102466728,MIR6754,102466728
102466729,MIR6759,102466729
102466730,MIR6764,102466730
102466731,MIR6769A,102466731
102466732,MIR6774,102466732
102466733,MIR6778,102466733
102466734,MIR6783,102466734
102466735,MIR6788,102466735
102466736,MIR6789,102466736
102466737,MIR6793,102466737
102466738,MIR6798,102466738
102466739,MIR6803,102466739
102466740,MIR6808,102466740
102466741,MIR6813,102466741
102466742,MIR6818,102466742
102466743,MIR6822,102466743
102466744,MIR6827,102466744
102466745,MIR6832,102466745
102466746,MIR6780B,102466746
102466747,MIR6840,102466747
102466748,MIR6845,102466748
102466749,MIR6849,102466749
102466750,MIR6855,102466750
102466751,MIR6859-1,102466751
102466752,MIR6863,102466752
102466753,MIR6868,102466753
102466754,MIR6873,102466754
102466755,MIR6875,102466755
102466756,MIR6879,102466756
102466757,MIR6884,102466757
102466758,MIR6889,102466758
102466759,MIR6894,102466759
102466806,MIR7108,102466806
102466812,MIR6511A2,102466812
102466814,MIR7151,102466814
102466815,MIR7155,102466815
102466816,MIR7159,102466816
102466854,MIR7705,102466854
102466864,MIR6516,102466864
102466865,MIR7848,102466865
102466866,MIR7853,102466866
102466872,MIR7975,102466872
102466873,MIR8052,102466873
102466874,MIR8057,102466874
102466875,MIR8063,102466875
102466876,MIR8068,102466876
102466877,MIR8072,102466877
102466878,MIR8078,102466878
102466879,MIR8083,102466879
102466880,MIR8088,102466880
102466889,MIR8071-2,102466889
102466906,MIR6124,102466906
102466911,MIR6785,102466911
102466912,MIR6871,102466912
102466918,MIR8059,102466918
102466953,MIR6082,102466953
102466967,MIR6130,102466967
102466972,MIR6508,102466972
102466982,MIR6729,102466982
102466983,MIR6766,102466983
102466984,MIR6801,102466984
102466985,MIR6837,102466985
102466986,MIR6866,102466986
102466995,MIR7156,102466995
102467003,MIR7851,102467003
102467004,MIR8053,102467004
102467005,MIR8084,102467005
102467074,LINC01377,102467074
102467075,LINC01017,102467075
102467079,LINC02180,102467079
102467146,MAFTRR,102467146
102467147,LINC01948,102467147
102467212,LINC02115,102467212
102467213,LINC01950,102467213
102467214,LINC02200,102467214
102467223,LINC02214,102467223
102467224,LINC02147,102467224
102467225,LINC02215,102467225
102467655,LINC02219,102467655
102477328,LINC02056,102477328
102503429,LINC01335,102503429
102524628,RASGRF2-AS1,102524628
102546175,LINC01338,102546175
102546226,LINC02060,102546226
102546227,LINC01340,102546227
102546228,LINC02039,102546228
102546298,NDST1-AS1,102546298
102557615,LINC01947,102557615
102577424,LINC01574,102577424
102577426,LINC01962,102577426
102578074,PCAT5,102578074
102606463,LINC01152,102606463
102659353,THRIL,102659353
102723099,GHET1,102723099
102723165,LINC01169,102723165
102723167,MIR133A1HG,102723167
102723168,IGHV2-70D,102723168
102723169,IGHV1-69D,102723169
102723170,IGHV3-64D,102723170
102723314,PRELID3BP11,102723314
102723316,FRG1DP,102723316
102723318,LINC01053,102723318
102723320,CERS3-AS1,102723320
102723332,LINC00412,102723332
102723344,LINC02568,102723344
102723354,LINC02298,102723354
102723362,LINC01884,102723362
102723377,CDH23-AS1,102723377
102723378,LINC01495,102723378
102723390,FRG1EP,102723390
102723416,CDC27P3,102723416
102723423,DUX4L25,102723423
102723426,LINC01496,102723426
102723442,LINC01754,102723442
102723448,LINC01986,102723448
102723449,DUX4L24,102723449
102723451,FAM243B,102723451
102723465,ELF3-AS1,102723465
102723471,LHX1-DT,102723471
102723472,DUX4L23,102723472
102723475,KCNE1B,102723475
102723481,LINC02206,102723481
102723483,CSE1L-AS1,102723483
102723487,LINC01497,102723487
102723489,LINC00205,102723489
102723495,DUX4L22,102723495
102723498,CDC27P4,102723498
102723505,ROCR,102723505
102723508,KANTR,102723508
102723510,LCMT1-AS1,102723510
102723513,ZNF30-AS1,102723513
102723518,DUX4L21,102723518
102723525,LINC02498,102723525
102723526,LINC02218,102723526
102723538,DUX4L20,102723538
102723547,CSAG2,102723547
102723552,ANKRD20A21P,102723552
102723555,SPDYE16,102723555
102723557,LMNB1-DT,102723557
102723562,LINC01498,102723562
102723567,LINC02074,102723567
102723570,CDC27P9,102723570
102723578,LINC01440,102723578
102723584,CDC27P10,102723584
102723590,BMP7-AS1,102723590
102723603,CDC27P11,102723603
102723605,LINC01445,102723605
102723617,LINC01766,102723617
102723619,ATXN2-AS,102723619
102723626,TUBB8P8,102723626
102723631,CT45A10,102723631
102723640,LINC02259,102723640
102723641,HID1-AS1,102723641
102723644,LINC01499,102723644
102723647,RPL23AP97,102723647
102723680,CT45A9,102723680
102723699,LINC02284,102723699
102723711,CDC27P7,102723711
102723737,CT45A8,102723737
102723742,LINC01500,102723742
102723764,LINC02364,102723764
102723766,LINC02362,102723766
102723775,LINC01315,102723775
102723778,LINC02497,102723778
102723780,FRG1FP,102723780
102723796,TLE7,102723796
102723818,LINC01248,102723818
102723828,LINC02506,102723828
102723839,LINC02224,102723839
102723849,SPDYE17,102723849
102723854,LINC01819,102723854
102723859,TBC1D3E,102723859
102723895,LINC02552,102723895
102723920,LINC02515,102723920
102723927,LINC01238,102723927
102723977,UBE2V1P11,102723977
102724000,LINC01626,102724000
102724023,GATD3B,102724023
102724047,WWOX-AS1,102724047
102724053,LINC02529,102724053
102724101,TP53TG3E,102724101
102724105,ZNF528-AS1,102724105
102724127,TP53TG3F,102724127
102724130,LINC02564,102724130
102724167,PABPC5-AS1,102724167
102724168,LINC02542,102724168
102724188,LINC01674,102724188
102724190,LINC02289,102724190
102724201,TBX18-AS1,102724201
102724208,LINC01900,102724208
102724231,C3orf86,102724231
102724233,LINC02576,102724233
102724246,TTC39C-AS1,102724246
102724279,LINC01835,102724279
102724294,LINC02311,102724294
102724307,CYP17A1-AS1,102724307
102724312,LINC01770,102724312
102724316,SVIL-AS1,102724316
102724321,LINC01628,102724321
102724338,LINC02305,102724338
102724341,NEURL1-AS1,102724341
102724344,LINC02188,102724344
102724354,LINC01669,102724354
102724360,HOMER3-AS1,102724360
102724362,SPINT1-AS1,102724362
102724364,SEC22B4P,102724364
102724368,LINC02585,102724368
102724380,LINC02316,102724380
102724392,LINC02197,102724392
102724428,SIK1B,102724428
102724433,LINC02420,102724433
102724470,LINC01887,102724470
102724473,GAGE10,102724473
102724481,LINC01702,102724481
102724502,LINC01690,102724502
102724536,PRR33,102724536
102724539,LINC01714,102724539
102724550,LINC02015,102724550
102724560,CBSL,102724560
102724571,LINC01759,102724571
102724594,U2AF1L5,102724594
102724605,UBE2V1P10,102724605
102724617,LINC02031,102724617
102724631,POTEB3,102724631
102724651,LINC01919,102724651
102724652,CRYAA2,102724652
102724655,AQP7P5,102724655
102724661,LINC01645,102724661
102724663,PPFIA2-AS1,102724663
102724668,DPY19L1P2,102724668
102724678,LINC01423,102724678
102724679,LINC02556,102724679
102724698,LINC01905,102724698
102724699,LINC02043,102724699
102724706,UBE2V1P8,102724706
102724714,LINC01857,102724714
102724742,PRAMEF28P,102724742
102724763,LINC02040,102724763
102724774,LINC01594,102724774
102724810,LINC02062,102724810
102724816,UBE2V1P4,102724816
102724820,LANCL1-AS1,102724820
102724826,ZNF337-AS1,102724826
102724827,MIATNB,102724827
102724845,LINC00596,102724845
102724855,LINC02113,102724855
102724862,TBC1D3I,102724862
102724890,LINC02293,102724890
102724895,LIVAR,102724895
102724913,LINC01899,102724913
102724917,LINC02327,102724917
102724923,FRG1KP,102724923
102724928,CCNYL3,102724928
102724933,LINC02412,102724933
102724940,LINC02187,102724940
102725022,LINC02352,102725022
102725045,LINC02588,102725045
102725068,MICB-DT,102725068
102725079,LINC01878,102725079
102725105,CDH18-AS1,102725105
102725509,LINC01232,102725509
102725541,ELDR,102725541
102800310,HAGLROS,102800310
102800311,TP53COR1,102800311
102800314,MIR7515HG,102800314
102800315,LINC01246,102800315
102800316,LINC01222,102800316
102800317,TPTEP2-CSNK1E,102800317
102800446,LINC01230,102800446
102800447,LINC01828,102800447
102902672,LINC00843,102902672
103021164,CASC21,103021164
103021165,CASC19,103021165
103021294,ABALON,103021294
103091864,SNHG22,103091864
103091865,BRWD1-AS2,103091865
103106901,IGHV3-43D,103106901
103157000,PAUPAR,103157000
103164619,PCAT2,103164619
103191607,LINC02333,103191607
103344928,KIAA1614-AS1,103344928
103344929,BGLT3,103344929
103344932,PGM5P4-AS1,103344932
103456510,TRV-CAC11-1,103456510
103482523,TRUND-NNN2-1,103482523
103482524,TRUND-NNN5-1,103482524
103482525,TRUND-NNN6-1,103482525
103482526,TRUND-NNN9-1,103482526
103482527,TRUND-NNN3-1,103482527
103482528,TRUND-NNN8-1,103482528
103482529,TRUND-NNN1-1,103482529
103482530,TRUND-NNN4-1,103482530
103482531,TRUND-NNN7-1,103482531
103482532,TRUND-NNN10-1,103482532
103504726,MIR3670-3,103504726
103504727,MIR6724-2,103504727
103504728,MIR3687-2,103504728
103504729,MIR3179-4,103504729
103504730,MIR9500,103504730
103504731,MIR3648-2,103504731
103504732,MIR941-5,103504732
103504733,MIR6724-4,103504733
103504734,MIR1244-4,103504734
103504735,MIR548BB,103504735
103504736,MIR8069-2,103504736
103504737,MIR8485,103504737
103504738,MIR6859-4,103504738
103504739,MIR6724-3,103504739
103504740,MIR3670-4,103504740
103504741,MIR5701-3,103504741
103504742,MT-LIPCAR,103504742
103581031,CASC23,103581031
103611090,CDR1-AS,103611090
103611157,TGFB2-OT1,103611157
103625681,LLPH-DT,103625681
103625683,LINC00456,103625683
103625684,RNU6-2,103625684
103689913,LINC00383,103689913
103695363,FOXG1-AS1,103695363
103695435,BBOX1-AS1,103695435
103724389,LINC01170,103724389
103752554,MYCNUT,103752554
103752584,CCND2-AS1,103752584
103752586,BIRC6-AS2,103752586
103752587,FOXC2-AS1,103752587
104266961,LINC01221,104266961
104310353,LINC01399,104310353
104326055,APOA1-AS,104326055
104326056,ZNF511-PRAP1,104326056
104326057,GACAT1,104326057
104326188,LINC01202,104326188
104326189,LMO7DN-IT1,104326189
104326193,DLX2-DT,104326193
104355146,LINC00396,104355146
104355147,LINC00428,104355147
104355217,ERICD,104355217
104355218,LINC01177,104355218
104355219,LHX5-AS1,104355219
104355220,LINC01219,104355220
104355295,SGMS1-AS1,104355295
104472713,PCAT29,104472713
104472717,LINC01224,104472717
104472848,IRAIN,104472848
104502416,FOXP1-AS1,104502416
104548971,SALRNA1,104548971
